Song,Performer,track_id,cluster_grouping,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
Smoke Break,Carrie Underwood,46W2wkCzFerbeQbNz3EIaa,9,0.45299999999999996,0.8390000000000001,11.0,-3.702,1.0,0.0511,0.0513,0.0,0.348,0.55,160.16,4.0
Sippin' On Fire,Florida Georgia Line,0H9Q7Vzu8nYRDBZYKbtU8d,192,0.478,0.929,10.0,-3.1919999999999997,1.0,0.032,0.0051,1.0300000000000001e-05,0.348,0.7490000000000001,142.95600000000002,4.0
Mo Money Mo Problems,The Notorious B.I.G. Featuring Puff Daddy & Mase,4INDiWSKvqSKDEu7mh8HFz,82,0.845,0.884,6.0,-4.506,0.0,0.0759,0.0128,2.1000000000000002e-06,0.203,0.904,104.536,4.0
24K Magic,Bruno Mars,6b8Be6ljOzmkOmFslEb23P,65,0.818,0.8029999999999999,1.0,-4.282,1.0,0.0797,0.034,0.0,0.153,0.632,106.97,4.0
You Save Me,Kenny Chesney,0UgHkodbptL6XQBfT5HOK1,31,0.509,0.547,0.0,-6.132000000000001,1.0,0.0299,0.33,9.449999999999999e-05,0.358,0.282,125.889,3.0
Boyfriend,Ashlee Simpson,1f0XxoeFQWM4mR4NxHu6DE,190,0.706,0.743,1.0,-2.988,0.0,0.0371,0.0335,2.88e-06,0.161,0.894,128.012,4.0
Love Runs Out,OneRepublic,5BJSZocnCeSNeYMj3iVqM7,98,0.7190000000000001,0.935,7.0,-3.752,1.0,0.0589,0.16699999999999998,0.0,0.0973,0.738,120.022,4.0
Shadow Of The Day,Linkin Park,0OYcEfskah1egYHjYRvbg1,251,0.534,0.39299999999999996,11.0,-7.813,1.0,0.0292,0.00479,0.0107,0.107,0.0641,110.007,4.0
Road Less Traveled,Lauren Alaina,4nxgA1nvXvTkmsBY0vJV57,277,0.611,0.8859999999999999,0.0,-4.673,1.0,0.0343,0.0551,1.1e-06,0.247,0.27,112.988,4.0
Body 2 Body,Ace Hood Featuring Chris Brown,2aDsxXzs55S9I7THzNoHdD,250,0.603,0.82,1.0,-4.587,0.0,0.0566,0.00252,0.0,0.17800000000000002,0.561,152.05700000000002,4.0
Good Ride Cowboy,Garth Brooks,6jTfjUNI5jBOLJtvua6SqY,192,0.5379999999999999,0.8420000000000001,9.0,-3.26,1.0,0.0599,0.198,0.0,0.115,0.62,136.036,3.0
Only God Knows Why,Kid Rock,1rAzW6aco1ZtxLRx4XOagB,198,0.628,0.7490000000000001,4.0,-5.18,1.0,0.03,0.0569,0.0020399999999999997,0.134,0.31,129.2,4.0
This Girl,Kungs vs Cookin' On 3 Burners,1A8j067qyiNwQnZT0bzUpZ,168,0.792,0.7170000000000001,0.0,-4.7589999999999995,0.0,0.0393,0.0927,3.59e-05,0.226,0.466,121.985,4.0
We Are Tonight,Billy Currington,2EvddT8rcO99bKH0rDHAYG,226,0.56,0.809,11.0,-5.327000000000001,1.0,0.0358,0.0318,0.0,0.166,0.563,127.914,4.0
Live It Up,Jennifer Lopez Featuring Pitbull,2FHdoPa5aWaAmjuf362KJ0,121,0.6920000000000001,0.7290000000000001,6.0,-5.12,1.0,0.132,0.0127,0.0,0.318,0.6970000000000001,127.96700000000001,4.0
Fallen,Mya,75pAfYEpRXZf7GVORGhOgz,221,0.669,0.61,1.0,-8.217,1.0,0.0457,0.11900000000000001,2.75e-05,0.53,0.428,94.439,4.0
Too Much To Ask,Niall Horan,39jXnbACjiaiTwwhsr5sY5,228,0.509,0.5379999999999999,0.0,-6.456,1.0,0.0397,0.381,0.0,0.13,0.17800000000000002,153.711,4.0
Ms. New Booty,Bubba Sparxxx Featuring Ying Yang Twins & Mr. ColliPark,0k6HUzaRHpQ3eEWr1C7Esh,165,0.64,0.62,1.0,-5.931,1.0,0.41600000000000004,0.016,0.0,0.0831,0.609,129.37,5.0
John,Lil Wayne Featuring Rick Ross,7HaggpJGAfEgH8wyMLOIPl,285,0.589,0.821,11.0,-4.473,1.0,0.111,0.0143,0.0,0.11199999999999999,0.424,77.472,4.0
I Got Nothin',Darius Rucker,5SHrrJllBeZqG7wEWZvYSN,11,0.5539999999999999,0.621,9.0,-5.37,1.0,0.0325,0.16899999999999998,0.0,0.086,0.257,147.798,4.0
Flake,Jack Johnson,09dOpua4kGcHzH9Jt6KTzm,2,0.754,0.657,5.0,-10.8,1.0,0.04,0.682,0.0417,0.172,0.9640000000000001,97.691,4.0
Fortunate,Maxwell,0atAqF01mqwYOOfXVHu51F,15,0.741,0.37,10.0,-9.117,0.0,0.0463,0.105,1.02e-06,0.251,0.32799999999999996,126.13600000000001,4.0
A Bitter End,Deryl Dodd,2Z0NqDDYs2678XXdbi0vuv,184,0.595,0.418,9.0,-8.092,1.0,0.0308,0.568,1.27e-05,0.11599999999999999,0.25,138.069,4.0
Money,Cardi B,2GGMabyHXnJmjY6CXhhB2e,269,0.95,0.59,8.0,-6.507999999999999,0.0,0.29,0.00534,0.0,0.11,0.21899999999999997,130.003,4.0
With Arms Wide Open,Creed,0eKyHwckh9vQb8ncZ2DXCs,37,0.41,0.539,0.0,-8.412,1.0,0.0302,0.00425,0.0008900000000000001,0.11699999999999999,0.141,138.852,4.0
Friends,Marshmello & Anne-Marie,08bNPGLD8AhKpnnERrAc6G,239,0.626,0.88,9.0,-2.384,0.0,0.0504,0.205,0.0,0.128,0.534,95.079,4.0
Bad Day,Fuel,4Tjtydj98uNQ9MwKtEybnT,131,0.27899999999999997,0.728,9.0,-4.774,1.0,0.0434,0.00045599999999999997,1.46e-06,0.0809,0.2,175.917,4.0
Anything But Down,Sheryl Crow,0nXvEWlc2YvVNztYOM3Y1w,25,0.623,0.768,4.0,-6.371,0.0,0.0332,0.0184,2.15e-06,0.102,0.552,121.23299999999999,4.0
Gangsta,Kehlani,1W7zkKgRv9mrLbfdQ8XyH3,260,0.439,0.447,10.0,-8.318,0.0,0.0436,0.111,0.0,0.303,0.11,121.48,4.0
I Smile,Kirk Franklin,0UQDSP8cz6WmLJckO5jqUQ,147,0.745,0.753,1.0,-2.408,1.0,0.16399999999999998,0.223,0.0,0.705,0.589,144.05700000000002,4.0
Boyfriend #2,Pleasure P,3taIcgVjePRzkdz0ZmJbOi,3,0.648,0.767,8.0,-5.052,1.0,0.0608,0.0219,0.0,0.19,0.7959999999999999,141.906,4.0
That's What She Gets For Loving Me,Brooks & Dunn,1BsW6G8T2QhG5RYykq58AF,158,0.635,0.5720000000000001,9.0,-4.49,1.0,0.0291,0.11599999999999999,0.0,0.14400000000000002,0.285,127.206,4.0
Reality,Kenny Chesney,0X0zDB7RqpWOIwCHGr2Whu,285,0.315,0.925,0.0,-4.507,1.0,0.11699999999999999,0.00296,0.0642,0.114,0.415,185.305,4.0
Boom Clap,Charli XCX,0Y1MWB026LYxGvhq4EcMiC,163,0.659,0.9109999999999999,4.0,-2.28,1.0,0.0786,0.154,0.000304,0.191,0.5760000000000001,91.999,4.0
False Alarm,The Weeknd,4oeaIftdpT3JuZLcCkKmVE,294,0.518,0.6759999999999999,8.0,-6.372999999999999,0.0,0.0744,0.0324,3.6200000000000006e-05,0.18899999999999997,0.19699999999999998,173.998,4.0
Lollipop,Framing Hanley,49dFv4gH1SeY90FySDOwCE,197,0.348,0.893,0.0,-4.5889999999999995,1.0,0.0662,0.000484,6.36e-05,0.281,0.392,148.043,4.0
About Us,Brooke Hogan Featuring Paul Wall,6REZUx5kZ8H8RRnIlKgINi,83,0.805,0.7959999999999999,1.0,-3.904,0.0,0.262,0.209,0.0,0.311,0.6990000000000001,83.339,4.0
Everything Has Changed,Taylor Swift Featuring Ed Sheeran,4NAmRvqSITAAzKWnC8yRq3,104,0.629,0.465,6.0,-6.656000000000001,1.0,0.0289,0.35,3.16e-06,0.33399999999999996,0.41600000000000004,80.042,4.0
U Saved Me,R. Kelly,2mw9UnfWIw9mYPAoDEc4ud,155,0.6509999999999999,0.56,6.0,-7.0120000000000005,1.0,0.053,0.598,0.0,0.0873,0.297,104.045,4.0
Three Wooden Crosses,Randy Travis,1S4fpfX2u0hzFD9vb6FEB6,107,0.523,0.501,1.0,-9.276,1.0,0.0366,0.45899999999999996,0.0,0.0818,0.391,158.179,4.0
Accidentally In Love,Counting Crows,3OltYYcLZUhvho5QoRbUNr,130,0.5539999999999999,0.9229999999999999,7.0,-3.548,1.0,0.0376,0.0511,1.51e-05,0.191,0.8079999999999999,137.939,4.0
I'm Into You,Jennifer Lopez Featuring Lil Wayne,1l9OdG3g9o3TYcU7xI8yWE,47,0.507,0.752,8.0,-4.431,0.0,0.182,0.0191,0.0,0.0623,0.675,83.01299999999999,4.0
What It Is,Violator Featuring Busta Rhymes,3xuobJ0EyP0Boajt7p8xWq,6,0.9309999999999999,0.484,5.0,-7.735,0.0,0.221,0.218,1.5399999999999998e-05,0.0705,0.664,100.96700000000001,4.0
All I Do,Somethin' For The People,7gF0J2ixqSDWlOEDnQD1Wo,89,0.9129999999999999,0.289,1.0,-5.824,1.0,0.11900000000000001,0.0756,0.000155,0.11199999999999999,0.7140000000000001,135.959,4.0
LoveStoned,Justin Timberlake,62cYasTwBy6Y7pstdSTmHu,74,0.862,0.7070000000000001,10.0,-6.242999999999999,0.0,0.0585,0.335,0.00011599999999999999,0.28300000000000003,0.8490000000000001,121.259,4.0
Wishlist,Pearl Jam,7hObovvcbBpXgZHQ9if4WU,203,0.623,0.342,0.0,-8.693999999999999,1.0,0.038,0.0134,0.00412,0.106,0.10099999999999999,115.03200000000001,4.0
So What,Field Mob Featuring Ciara,0Uc706myy6Th7I6KQ9xA1x,73,0.9309999999999999,0.486,6.0,-10.558,1.0,0.139,0.0579,0.0,0.161,0.8959999999999999,120.02600000000001,4.0
One Day,Matisyahu,0nCZDQrlWA149QdGTdlsFU,79,0.34600000000000003,0.61,0.0,-5.818,1.0,0.15,0.198,0.0,0.11699999999999999,0.235,68.55199999999999,4.0
Nothing In This World,KeKe Wyatt Featuring Avant,54Ev13Dca9qrYZDNLFUYpb,199,0.7020000000000001,0.64,6.0,-3.24,1.0,0.0479,0.203,0.0,0.0326,0.4,132.002,4.0
Rap God,Eminem,6or1bKJiZ06IlK0vFvY75k,55,0.708,0.843,7.0,-2.66,1.0,0.314,0.397,0.0,0.799,0.625,148.14,4.0
Take Me There,Rascal Flatts,6xRMwzjtb7bEbDFYP97jQB,285,0.499,0.857,4.0,-4.501,1.0,0.0374,0.00476,0.0,0.102,0.324,83.977,4.0
When We Were Young,Adele,7IWkJwX9C0J7tHurTD7ViL,64,0.381,0.594,3.0,-5.97,1.0,0.0486,0.348,0.0,0.0925,0.273,143.86,4.0
Redneck Woman,Gretchen Wilson,5pQtfVIaQvINzl0XIGKNrC,197,0.51,0.847,11.0,-4.622,1.0,0.087,0.105,0.0,0.691,0.74,184.942,4.0
Letting Go (Dutty Love),Sean Kingston Featuring Nicki Minaj,0wDbYIl4fN2mccHczCJqEf,270,0.792,0.8079999999999999,5.0,-4.156000000000001,1.0,0.0963,0.335,0.0,0.26899999999999996,0.7090000000000001,92.064,4.0
Up Down (Do This All Day),T-Pain Featuring B.o.B,1uH1Nd8vet2uoZSDFSDwbh,4,0.763,0.53,5.0,-5.553999999999999,0.0,0.0577,0.272,0.0,0.16,0.469,97.03299999999999,4.0
The Night We Met,Lord Huron,0QZ5yyl6B6utIWkxeBDxQN,113,0.441,0.379,2.0,-9.545,1.0,0.0449,0.968,0.262,0.639,0.105,174.118,3.0
Fat Lip,Sum 41,4KacUpvbA3Mfo05gttTjhN,110,0.574,0.9109999999999999,9.0,-5.176,1.0,0.0715,0.000618,0.0,0.0769,0.573,98.075,4.0
Kisses Down Low,Kelly Rowland,4KhanrenBxgyXYkFCArMyd,182,0.633,0.726,5.0,-9.318,0.0,0.0678,0.017,5.3700000000000004e-05,0.102,0.218,137.98,4.0
Always Strapped,Birdman Featuring Lil Wayne,0uiMSv1iUmIELMFnTmyyKX,269,0.603,0.62,1.0,-6.454,0.0,0.28600000000000003,0.0877,3.76e-05,0.0946,0.41100000000000003,82.376,4.0
Call Me When You're Sober,Evanescence,663Karu2rvKLdnY0eo1n3M,207,0.45,0.883,7.0,-4.093999999999999,1.0,0.0524,0.00193,0.0,0.293,0.32799999999999996,93.41,4.0
Scared To Be Lonely,Martin Garrix & Dua Lipa,3ebXMykcMXOcLeJ9xZ17XH,6,0.584,0.54,1.0,-7.7860000000000005,0.0,0.0576,0.0895,0.0,0.261,0.195,137.972,4.0
Say Hey (I Love You),Michael Franti & Spearhead Featuring Cherine Anderson,0nnxf8p851ZR49KFnGWVsB,245,0.743,0.981,5.0,-4.3469999999999995,0.0,0.0899,0.0368,1.17e-06,0.17800000000000002,0.95,93.00299999999999,4.0
Two Teardrops,Steve Wariner,2isKldvQXdxTQ5EpGkfTuK,2,0.747,0.324,5.0,-10.850999999999999,1.0,0.0318,0.652,0.0,0.122,0.516,121.441,4.0
About The Money,T.I. Featuring Young Thug,1hzJQIkgXwZevaKsc7iA6D,19,0.81,0.721,9.0,-4.9639999999999995,0.0,0.265,0.0487,0.0,0.0886,0.552,101.99700000000001,4.0
Bring Em Out,T.I.,3CcvahnsiArpTHYQEWV2Au,201,0.759,0.8909999999999999,11.0,-2.983,1.0,0.257,0.0298,0.0,0.141,0.5870000000000001,98.579,4.0
Started From The Bottom,Drake,6V2D8Lls36APk0THDjBDfE,251,0.794,0.522,8.0,-7.829,1.0,0.159,0.0328,0.0,0.156,0.5670000000000001,86.318,4.0
I Need A Girl,Trey Songz,5cU50IAoAFF7qFWOtdbEjr,48,0.602,0.785,7.0,-6.129,1.0,0.0578,0.245,0.0,0.19,0.565,84.038,4.0
Holler Back,The Lost Trailers,3Q39dywbYuBZmQ7sW8sc95,163,0.442,0.9209999999999999,2.0,-2.344,1.0,0.0635,0.259,0.0,0.163,0.601,178.12400000000002,4.0
Ex's & Oh's,Elle King,70eDxAyAraNTiD6lx2ZEnH,265,0.612,0.9209999999999999,7.0,-2.8789999999999996,1.0,0.0848,0.0183,0.0,0.0576,0.45299999999999996,139.986,4.0
Scream & Shout,will.i.am & Britney Spears,2iJuuzV8P9Yz0VSurttIV5,229,0.772,0.685,5.0,-6.849,1.0,0.0696,0.019,8.96e-05,0.131,0.501,130.033,4.0
What Time Is It,High School Musical 2 Cast,0WEH5Ca7GXdabT4W0M7Pw8,102,0.669,0.9470000000000001,0.0,-4.345,1.0,0.0734,0.0071,5.38e-06,0.0475,0.752,121.915,4.0
Crushin' It,Brad Paisley,3yMVUGqVK5iTTkA8kGChH2,89,0.595,0.823,2.0,-5.864,1.0,0.0483,0.0385,1.35e-06,0.0984,0.745,108.99,4.0
Hurricane,Luke Combs,6xHI9KjUjYT0FPtGO8Mxa1,0,0.46399999999999997,0.813,10.0,-6.185,1.0,0.0416,0.0153,0.0,0.254,0.516,75.975,4.0
A Thousand Years,Christina Perri,6lanRgr6wXibZr8KgzXxBl,287,0.42100000000000004,0.40700000000000003,10.0,-7.445,1.0,0.0267,0.309,0.0009609999999999999,0.11,0.161,139.028,3.0
Little Things,One Direction,7kSLdGdXLey7pzLsWpdg1h,259,0.7070000000000001,0.222,7.0,-11.716,1.0,0.0329,0.7879999999999999,0.0,0.205,0.556,110.095,4.0
Charlene,Anthony Hamilton,0xiuSFBOEHWaJ6rSuUbJWc,276,0.556,0.34600000000000003,0.0,-9.809,0.0,0.311,0.536,0.0,0.106,0.451,123.869,4.0
I Got The Boy,Jana Kramer,6VZCuvHwk3xmjwgKga0bNi,12,0.625,0.569,0.0,-5.954,1.0,0.0271,0.26,0.0,0.127,0.361,149.987,4.0
Kiss You In The Morning,Michael Ray,6jRcSR1kOPWJYisvkFfjUV,35,0.557,0.909,11.0,-3.405,1.0,0.0423,0.007690000000000001,0.0,0.317,0.857,152.13,4.0
More,Usher,0aBKFfdyOD1Ttvgv0cfjjJ,55,0.551,0.893,7.0,-2.628,1.0,0.0543,0.0016600000000000002,0.0,0.348,0.794,125.083,4.0
Somebody's Heartbreak,Hunter Hayes,7EIbjRAv9K5ccoH4XivnTk,165,0.595,0.623,10.0,-5.975,1.0,0.0314,0.0496,0.0,0.109,0.645,149.974,4.0
Last Time,Trey Songz,6UBqk9rh6e2Rj7LLzDjn6R,233,0.629,0.624,2.0,-7.957000000000001,1.0,0.0915,0.209,0.0,0.215,0.66,119.964,4.0
Without You,David Guetta Featuring Usher,7rGMKCgeYXpBecQ1FPb3oc,9,0.606,0.612,2.0,-3.676,1.0,0.027999999999999997,0.21100000000000002,3.7000000000000006e-06,0.128,0.47700000000000004,127.882,4.0
Roll With Me,Montgomery Gentry,048fAgdSLnAbQZG1ePSUKb,104,0.552,0.648,2.0,-6.71,1.0,0.0273,0.0533,0.00015,0.14400000000000002,0.40700000000000003,142.159,4.0
Like We Never Loved At All,Faith Hill,5tdbsJQ86BVvjmpTikVP7q,184,0.49700000000000005,0.46799999999999997,2.0,-8.182,1.0,0.0286,0.0817,0.0,0.11199999999999999,0.285,133.789,4.0
Love Me Like You Do,Ellie Goulding,2l8w0zZVn4AZNuzrht7MRT,299,0.262,0.606,8.0,-6.646,1.0,0.0484,0.247,0.0,0.125,0.275,189.857,4.0
Diamonds,Rihanna,1z9kQ14XBSN0r2v6fx4IdG,19,0.564,0.71,11.0,-4.92,0.0,0.0461,0.00125,0.0,0.109,0.39299999999999996,91.97200000000001,4.0
Best I Ever Had,Drake,1GxHeBvQ9935Dd3cSfsfBa,217,0.431,0.894,5.0,-2.673,0.0,0.33,0.0951,0.0,0.188,0.604,162.19299999999998,4.0
Let Me See Ya Girl,Cole Swindell,3y1t2sEahs8idFz2tiYNPO,130,0.523,0.8340000000000001,6.0,-3.5610000000000004,1.0,0.0281,0.254,0.0,0.39299999999999996,0.445,92.99,4.0
What We Ain't Got,Jake Owen,3obQ7Qx6YZt8r1KvTv7uk3,255,0.537,0.257,9.0,-10.447000000000001,1.0,0.0344,0.9520000000000001,3.8900000000000004e-05,0.0899,0.16899999999999998,127.98100000000001,4.0
Stars Are Blind,Paris Hilton,71V89tJj9CboDyzncO6ZN2,76,0.745,0.695,2.0,-5.0760000000000005,1.0,0.0271,0.0059299999999999995,0.0,0.0615,0.519,102.014,4.0
Oklahoma,Billy Gilman,2TIzsX5IvHW2ppG5PD7Qma,219,0.42,0.268,1.0,-10.217,1.0,0.0332,0.484,0.0,0.0892,0.27,138.595,4.0
Hit 'Em Up Style (Oops!),Blu Cantrell,4zYTZvtcww7OWKie7fxA9E,19,0.7,0.774,5.0,-4.9830000000000005,0.0,0.0466,0.2,0.0,0.40399999999999997,0.652,90.0,4.0
Spend My Life With You,Eric Benet Featuring Tamia,58s4iqgXFzXhBndBkg2AaD,161,0.583,0.435,8.0,-8.783999999999999,1.0,0.0386,0.434,5.489999999999999e-05,0.102,0.292,72.01,4.0
Power Trip,J. Cole Featuring Miguel,7FOJvA3PxiIU0DN3JjQ7jT,105,0.667,0.61,1.0,-7.053999999999999,1.0,0.217,0.322,0.00020299999999999997,0.426,0.465,99.991,4.0
Fade,Kanye West,3cCxoOgfi6hgt8MNteuiiD,288,0.7559999999999999,0.7659999999999999,9.0,-5.792999999999999,0.0,0.08800000000000001,0.1,0.0,0.313,0.28800000000000003,105.986,4.0
La La La,Auburn Featuring Iyaz,6qu9rMZegBzoR0mucXd8Aj,23,0.765,0.36200000000000004,10.0,-17.736,1.0,0.273,0.981,0.978,0.446,0.742,107.061,4.0
#1,Nelly,0Zc71YCZdGl933InVbjEbn,39,0.693,0.26,10.0,-11.305,0.0,0.0486,0.889,1.3300000000000001e-05,0.212,0.292,103.137,4.0
Bandz A Make Her Dance,Juicy J Featuring Lil Wayne & 2 Chainz,7EZPH9Px3gXlxD5KJDwtwc,256,0.871,0.743,2.0,-5.442,1.0,0.27699999999999997,0.00212,0.0,0.141,0.5760000000000001,130.977,4.0
No More,Ruff Endz,2WfhlEjoUII31H6imnQdvF,111,0.8390000000000001,0.6409999999999999,10.0,-5.669,0.0,0.0858,0.0324,4.56e-06,0.0602,0.927,97.00399999999999,4.0
More & More,Joe,3Yylgs7Ifs7vLQ84e71RFA,119,0.7,0.508,5.0,-7.32,0.0,0.0577,0.18899999999999997,0.0,0.0938,0.46399999999999997,139.974,4.0
Judas,Lady Gaga,0QkWikH5Z3U0f79T9iuF6c,109,0.6609999999999999,0.937,10.0,-3.83,0.0,0.0744,0.000967,1.59e-05,0.355,0.535,131.001,4.0
One Hell Of An Amen,Brantley Gilbert,2XEl9DfBj88c8p2bdfx1qu,176,0.5489999999999999,0.6629999999999999,1.0,-5.598,1.0,0.0291,0.012,4.63e-06,0.0751,0.5529999999999999,138.02,4.0
How We Do,The Game Featuring 50 Cent,4PmMVdIFpJTB9WQbmILf4p,105,0.578,0.6659999999999999,7.0,-7.1,1.0,0.435,0.0496,0.0,0.0335,0.591,195.13,4.0
Bo$$,Fifth Harmony,1COvXs6jaykXC73h9OSBVM,5,0.813,0.872,9.0,-5.224,1.0,0.107,0.00621,0.0,0.0498,0.736,103.016,4.0
Dig,Incubus,5wvYib82q05wiNjLElD8GJ,189,0.45,0.895,11.0,-4.739,1.0,0.0386,0.0293,0.0,0.11599999999999999,0.46299999999999997,77.577,4.0
How Could You,Mario,3SjS9Y86t8BiecD1Wq7r4o,296,0.843,0.48,11.0,-7.031000000000001,0.0,0.14300000000000002,0.0468,0.0,0.081,0.743,122.005,4.0
I'm Your Angel,R. Kelly & Celine Dion,0QWFiyhOqFu9RP8qzP6z5L,149,0.62,0.504,0.0,-7.26,1.0,0.0301,0.669,0.0,0.11,0.266,112.681,4.0
Va Va Voom,Nicki Minaj,2jATUzETZL49e6SywauZKE,35,0.647,0.8340000000000001,8.0,-3.395,1.0,0.0317,0.0609,0.00851,0.20199999999999999,0.7040000000000001,126.87799999999999,4.0
Hey Baby,No Doubt Featuring Bounty Killer,0qJwsov9fMLYGoPZOompnI,281,0.599,0.877,11.0,-3.45,0.0,0.226,0.064,0.0,0.23399999999999999,0.79,187.305,4.0
Get Back,Demi Lovato,5rnLFnHktBdmpxwYXJXyQI,137,0.5539999999999999,0.8490000000000001,0.0,-3.6180000000000003,1.0,0.106,0.0059700000000000005,0.0,0.0431,0.74,75.973,4.0
Where Are We Runnin'?,Lenny Kravitz,4ouIWkFspNZYFO87Gdufxb,150,0.723,0.929,9.0,-4.156000000000001,0.0,0.0353,0.000452,0.125,0.235,0.965,130.03,4.0
Never Had A Dream Come True,S Club 7,1rzssdgfZiGs7VAMsYN9SF,214,0.636,0.531,5.0,-5.593,1.0,0.0273,0.508,0.0,0.0952,0.496,122.91799999999999,4.0
Ride,Martina McBride,6zJ8Kn97fZhj10pdHs4X8r,121,0.529,0.8390000000000001,7.0,-5.103,1.0,0.0424,0.0314,3.21e-06,0.355,0.624,117.014,4.0
Heaven's What I Feel,Gloria Estefan,5hGJrGspOPWwlDbKB4v4GK,186,0.62,0.903,5.0,-5.045,1.0,0.0383,0.18,0.0,0.12,0.42700000000000005,130.99200000000002,4.0
Game Over (Flip),Lil' Flip,79lmvU7Qmc8QpXilbSk37z,159,0.813,0.59,8.0,-8.998,1.0,0.37799999999999995,0.00106,5.07e-05,0.0809,0.602,159.961,4.0
Bills,LunchMoney Lewis,7rlCeTnjn0plPZkVAcctPZ,35,0.6990000000000001,0.747,5.0,-3.4530000000000003,1.0,0.0964,0.27399999999999997,0.0,0.486,0.6829999999999999,126.001,4.0
Hello,Martin Solveig & Dragonette,3sl4dcqSwxHVnLfqwF2jly,84,0.6659999999999999,0.975,3.0,-3.47,1.0,0.0345,0.0135,0.000925,0.105,0.452,128.005,4.0
With You,Drake Featuring PARTYNEXTDOOR,3aJkV6DUTSCqOwVwaBDG9B,180,0.8759999999999999,0.41,1.0,-10.033999999999999,1.0,0.262,0.132,0.000188,0.11199999999999999,0.816,127.956,4.0
Kill Em With Kindness,Selena Gomez,1QNoKVgA758HFLu3TW2q7R,215,0.757,0.884,10.0,-5.4879999999999995,0.0,0.0404,0.00795,5.870000000000001e-05,0.0973,0.39799999999999996,120.012,4.0
Leave Me Alone,Flipp Dinero,14mHfNsSHN0FbLftyjrV9g,265,0.792,0.743,7.0,-2.806,1.0,0.0851,0.107,0.0,0.183,0.742,150.024,4.0
Red,Taylor Swift,1RvQQGwaPipiNgz8RXAKA8,150,0.609,0.888,1.0,-4.183,0.0,0.0466,0.0856,0.00014199999999999998,0.0924,0.623,124.96600000000001,4.0
Yeah!,Usher Featuring Lil Jon & Ludacris,5rb9QrpfcKFHM1EUbSIurX,232,0.894,0.7909999999999999,2.0,-4.699,1.0,0.11199999999999999,0.0183,0.0,0.0388,0.583,105.01799999999999,4.0
Out Of The Woods,Taylor Swift,5OndtwLGA9O6XHFcGm2H7r,293,0.552,0.841,7.0,-6.938,1.0,0.0372,0.00103,1.23e-05,0.337,0.342,91.993,4.0
Invisible,Clay Aiken,0O0ieeprNUzIbiOSnDg5Z0,215,0.565,0.777,2.0,-5.516,0.0,0.037000000000000005,0.152,0.0,0.35,0.593,110.09200000000001,4.0
Shape Of My Heart,Backstreet Boys,35o9a4iAfLl5jRmqMX9c1D,102,0.575,0.7859999999999999,9.0,-4.353,1.0,0.0296,0.252,0.0,0.159,0.518,96.102,4.0
Please Excuse My Hands,Plies Featuring Jamie Foxx & The-Dream,4HF6gIWAAmdDjzU59Ohd1I,262,0.698,0.828,2.0,-5.247999999999999,0.0,0.0756,0.0229,0.0,0.0836,0.484,124.964,4.0
Thnks Fr Th Mmrs,Fall Out Boy,3Zwu2K0Qa5sT6teCCHPShP,58,0.45899999999999996,0.884,10.0,-5.005,0.0,0.0644,0.00539,0.0,0.107,0.615,154.868,4.0
You Should've Told Me,Kelly Price,6NwKYeHDcfEAKVYsUZy4Dx,79,0.6729999999999999,0.47200000000000003,1.0,-5.843999999999999,1.0,0.0601,0.239,0.0,0.0637,0.5870000000000001,60.027,4.0
Insatiable,Darren Hayes,4Q8yCpsxxJF0tRsjzu6Ytw,8,0.67,0.847,0.0,-5.449,0.0,0.0545,0.0974,0.0,0.0842,0.852,143.872,4.0
"Sitting, Waiting, Wishing",Jack Johnson,5eWOsyHHic4vJP3LjTVhqv,268,0.764,0.5589999999999999,0.0,-7.153,1.0,0.0265,0.247,3.05e-05,0.125,0.627,105.021,4.0
It Goes Like This,Thomas Rhett,6GsAD8PgHxmEuIPTG8GP3M,22,0.5429999999999999,0.8370000000000001,11.0,-6.4479999999999995,1.0,0.0608,0.11699999999999999,0.0,0.0872,0.506,168.05599999999998,4.0
Firecracker,Josh Turner,6qqZ3ZyjCrXNdrRB17qX5k,41,0.447,0.9690000000000001,1.0,-5.747999999999999,0.0,0.102,0.09699999999999999,0.000175,0.0983,0.746,174.799,3.0
"Money, Power & Respect",The Lox [Featuring DMX & Lil' Kim],3MbBa8FMMgp9D39s7Cozl9,83,0.706,0.747,9.0,-3.9010000000000002,0.0,0.28600000000000003,0.00533,0.0,0.204,0.505,95.54700000000001,4.0
Unwritten,Natasha Bedingfield,1D1nixOVWOxvNfWi0UD7VX,21,0.706,0.8009999999999999,5.0,-6.332999999999999,1.0,0.0399,0.00577,0.0,0.0822,0.63,100.01299999999999,4.0
If This Isn't Love,Jennifer Hudson,0o6IWuQ9Uxt69jKdVZ1eg2,84,0.5670000000000001,0.777,4.0,-3.447,1.0,0.0448,0.209,0.0,0.106,0.40299999999999997,129.86,4.0
Feelin' On Yo Booty,R. Kelly,7cFQFr1VpkSp3BTIn7X719,251,0.737,0.258,10.0,-7.784,1.0,0.0528,0.259,2.71e-06,0.10099999999999999,0.83,61.028,4.0
This Is America,Childish Gambino,0b9oOr2ZgvyQu88wzixux9,48,0.8540000000000001,0.46299999999999997,5.0,-6.159,1.0,0.13699999999999998,0.11699999999999999,0.0,0.354,0.5489999999999999,120.024,4.0
